-0.1284564, 0.4877543, -0.0,
-0.0836321, 0.5078701, -0.0,
-0.0480035, 0.5356787, -0.0,
0.047023, 0.4923372, -0.0,
0.0128129, 0.5086473, -0.0,
-0.0069954, 0.5385512, 0.0003515,
-0.0900267, 0.5277712, -0.0883388,
-0.0307389, 0.5389274, -0.0883388,
-0.1523751, 0.5061134, -0.0883388,
-0.2055352, 0.4562347, -0.0883388,
-0.2554139, 0.3748537, -0.0883388,
-0.2928229, 0.2770653, -0.0883388,
-0.3190748, 0.1484308, -0.0883388,
-0.3315445, 0.0723002, -0.0883388,
-0.3381075, -0.0031741, -0.0883388,
-0.343645, -0.1833485, -0.0883388,
-0.3400107, -0.2899108, -0.0883388,
-0.3099523, -0.4227456, -0.0883388,
-0.2816658, -0.4953978, -0.0883388,
-0.2265368, -0.5643092, -0.0883388,
-0.1582818, -0.6135315, -0.0883388,
-0.0716504, -0.6450339, -0.0883388,
0.0116995, -0.6476591, -0.0883388,
0.07011, -0.6424087, -0.0883388,
0.1546412, -0.607428, -0.0883388,
0.2160708, -0.5620778, -0.0883388,
0.277894, -0.4930352, -0.0883388,
0.3129404, -0.4199235, -0.0883388,
0.3265914, -0.3473369, -0.0883388,
0.3310542, -0.267006, -0.0883388,
0.3236544, -0.1647957, -0.0883388,
-0.3240463, -0.3586417, -0.0883388,
0.2914138, 0.0782725, -0.0883388,
0.2769096, 0.1531562, -0.0883388,
0.2563675, 0.2140606, -0.0883388,
0.2324782, 0.2837595, -0.0883388,
0.1304238, 0.4580067, -0.0883388,
0.073759, 0.5088961, -0.0883388,
0.0097306, 0.5323653, -0.0883388,
0.073759, 0.5088961, -0.0883388,
0.181369, 0.3832051, -0.0883388,
-0.3063426, 0.2118292, -0.0883388,
0.300241, 0.0118388, -0.0883388,
-0.0276445, 0.5076509, -0.0883388,
0.0102757, -0.6089737, -0.0883388,
-0.2257668, -0.4220871, -0.0883388,
-0.2548668, -0.2860847, -0.0796099,
-0.2286971, 0.2120842, -0.0883388,
-0.2526811, -0.1809824, -0.0883388,
-0.2364814, -0.3570598, -0.0883388,
-0.1928038, 0.3763809, -0.0883388,
-0.156896, 0.4565801, -0.0883388,
-0.2192761, 0.2779622, -0.0883388,
-0.2373189, 0.1492675, -0.0883388,
-0.2458179, 0.0733165, -0.0883388,
-0.2501813, -0.0007588, -0.0883388,
-0.2047303, -0.495589, -0.0883388,
-0.1633432, -0.5637396, -0.0883388,
0.1681195, 0.2829012, -0.0883388,
0.1292314, 0.3825201, -0.0883388,
0.0907763, 0.4578815, -0.0883388,
0.2206639, 0.0102954, -0.0883388,
0.2022972, 0.1527426, -0.0883388,
0.2136799, 0.077711, -0.0883388,
0.208272, -0.4931978, -0.0883388,
0.1625537, -0.5628127, -0.0883388,
0.1863497, 0.213733, -0.0883388,
0.2395708, -0.1672875, -0.0883388,
0.2467798, -0.2696357, -0.0883388,
0.2531169, -0.3481659, -0.0885907,
0.2337675, -0.4200206, -0.0883388,
-0.1169448, -0.5908001, -0.0883388,
-0.0442402, -0.6095847, -0.0883388,
-0.0145952, -0.6468309, -0.0883388,
0.0365231, -0.6454278, -0.0883388,
0.0714463, -0.6084078, -0.0883388,
0.1257212, -0.5882477, -0.0883388,
-0.1284564, 0.4877543, -0.0883388,
-0.0836321, 0.5078701, -0.0883388,
-0.0480035, 0.5356787, -0.0883388,
0.047023, 0.4923372, -0.0883388,
0.0128129, 0.5086473, -0.0883388,
-0.0192966, 0.537072, -0.0883388,
-0.1928038, 0.3763809, -0.0515284,
-0.0232711, 0.3805162, -0.0515284,
-0.156896, 0.4565801, -0.0515284,
-0.0251929, 0.4575154, -0.0515284,
-0.2192761, 0.2779622, -0.0515284,
-0.0201297, 0.2803908, -0.0515284,
0.1863497, 0.213733, -0.0515284,
-0.0184522, 0.2127747, -0.0515284,
-0.2373189, 0.1492675, -0.0515284,
-0.015944, 0.1515331, -0.0515284,
-0.2458179, 0.0733165, -0.0515284,
-0.0136917, 0.0760684, -0.0515284,
-0.2501813, -0.0007588, -0.0515284,
-0.0120992, 0.005781, -0.0515284,
0.2395708, -0.1672875, -0.0515284,
-0.0063737, -0.1745759, -0.0515284,
0.2467798, -0.2696357, -0.0515284,
0.0002773, -0.2773275, -0.0515284,
0.2530683, -0.3487227, -0.0515284,
0.0006224, -0.3527763, -0.0515284,
0.2337675, -0.4200206, -0.0515284,
0.0021868, -0.4203043, -0.0515284,
-0.2047303, -0.4949327, -0.0515284,
0.0035921, -0.4936734, -0.0515284,
-0.1633432, -0.5637396, -0.0515284,
0.0077694, -0.5621975, -0.0515284,
-0.0276445, 0.5076509, -0.0515284,
0.0101175, -0.6091321, -0.0515284,
-0.2257668, -0.4220871, -0.0515284,
-0.2482332, -0.286517, -0.0515284,
-0.2286971, 0.2120842, -0.0515284,
-0.2526811, -0.1809824, -0.0515284,
-0.2364814, -0.3570598, -0.0515284,
0.1681195, 0.2829012, -0.0515284,
0.1292314, 0.3825201, -0.0515284,
0.0907763, 0.4578815, -0.0515284,
0.2206639, 0.0102954, -0.0515284,
0.2022972, 0.1527426, -0.0515284,
0.2136799, 0.077711, -0.0515284,
0.2080082, -0.4931978, -0.0515284,
0.1625537, -0.5628127, -0.0515284,
-0.1170726, -0.5909577, -0.0515284,
-0.0439764, -0.6095847, -0.0515284,
0.0715379, -0.6084078, -0.0515284,
0.1258794, -0.5879313, -0.0515284,
-0.1284564, 0.4877543, -0.0515284,
-0.0836321, 0.5078701, -0.0515284,
0.047023, 0.4923372, -0.0515284,
0.0128129, 0.5086473, -0.0515284,
-0.2364814, -0.3570598, -0.0883388,
-0.2055352, 0.4562347, -0.0447583,
-0.2554139, 0.3748537, -0.0447583,
0.073759, 0.5088961, -0.0447583,
0.0097306, 0.5323653, -0.0447583,
0.1546412, -0.607428, -0.0447583,
0.2160708, -0.5620778, -0.0447583,
-0.2928229, 0.2770653, -0.0447583,
0.073759, 0.5088961, -0.0447583,
0.277894, -0.4930352, -0.0447583,
0.300241, 0.0118388, -0.0447583,
0.2914138, 0.0782725, -0.0447583,
-0.3190748, 0.1484308, -0.0447583,
-0.3315445, 0.0723002, -0.0447583,
0.3129404, -0.4199235, -0.0447583,
-0.3400107, -0.2899108, -0.0447583,
-0.3240463, -0.3586417, -0.0447583,
-0.3381075, -0.0031741, -0.0447583,
0.3265914, -0.3473369, -0.0447583,
-0.3099523, -0.4227456, -0.0447583,
-0.343645, -0.1833485, -0.0447583,
0.3310542, -0.267006, -0.0447583,
0.2324782, 0.2837595, -0.0447583,
0.181369, 0.3832051, -0.0447583,
0.1304238, 0.4580067, -0.0447583,
-0.0900267, 0.5277712, -0.0447583,
-0.2816658, -0.4953978, -0.0447583,
-0.2265368, -0.5643092, -0.0447583,
0.2769096, 0.1531562, -0.0447583,
-0.1582818, -0.6135315, -0.0447583,
-0.3063426, 0.2118292, -0.0447583,
0.2563675, 0.2140606, -0.0447583,
-0.0716504, -0.6450339, -0.0447583,
-0.0145952, -0.6468309, -0.0447583,
0.0116995, -0.6476591, -0.0447583,
-0.1523751, 0.5061134, -0.0447583,
0.0365231, -0.6454278, -0.0447583,
0.07011, -0.6424087, -0.0447583,
-0.2055352, 0.4562347, -0.066843,
0.073759, 0.5088961, -0.066843,
0.1546412, -0.607428, -0.066843,
0.073759, 0.5088961, -0.066843,
0.300241, 0.0118388, -0.066843,
-0.3190748, 0.1484308, -0.066843,
-0.3400107, -0.2899108, -0.066843,
0.2324782, 0.2837595, -0.066843,
-0.0480035, 0.5356787, -0.066843,
-0.0145952, -0.6468309, -0.066843,
-0.2554139, 0.3748537, -0.066843,
0.0097306, 0.5323653, -0.066843,
0.2160708, -0.5620778, -0.066843,
-0.2928229, 0.2770653, -0.066843,
0.277894, -0.4930352, -0.066843,
0.2914138, 0.0782725, -0.066843,
-0.3315445, 0.0723002, -0.066843,
-0.0192966, 0.537072, -0.066843,
0.3129404, -0.4199235, -0.066843,
-0.3240463, -0.3586417, -0.066843,
-0.3381075, -0.0031741, -0.066843,
0.3265914, -0.3473369, -0.066843,
-0.3099523, -0.4227456, -0.066843,
-0.3453958, -0.1833485, -0.066843,
0.3310542, -0.267006, -0.066843,
0.181369, 0.3832051, -0.066843,
0.3236544, -0.1647957, -0.066843,
0.1304238, 0.4580067, -0.066843,
-0.0900267, 0.5277712, -0.066843,
-0.2816658, -0.4953978, -0.066843,
-0.2265368, -0.5643092, -0.066843,
0.2769096, 0.1531562, -0.066843,
-0.0307389, 0.5389274, -0.066843,
-0.1582818, -0.6135315, -0.066843,
-0.3063426, 0.2118292, -0.066843,
0.2563675, 0.2140606, -0.066843,
-0.0716504, -0.6450339, -0.066843,
0.0116995, -0.6476591, -0.066843,
-0.1523751, 0.5061134, -0.066843,
0.0365231, -0.6454278, -0.066843,
0.07011, -0.6424087, -0.066843,
-0.2554139, 0.3748537, -0.0226775,
0.0097306, 0.5323653, -0.0226775,
0.2160708, -0.5620778, -0.0226775,
-0.2928229, 0.2770653, -0.0226775,
0.277894, -0.4930352, -0.0226775,
0.2914138, 0.0782725, -0.0226775,
-0.3315445, 0.0723002, -0.0226775,
-0.0192966, 0.537072, -0.0226775,
0.3129404, -0.4199235, -0.0226775,
-0.3240463, -0.3586417, -0.0226775,
-0.3381075, -0.0031741, -0.0226775,
0.3265914, -0.3473369, -0.0226775,
-0.3099523, -0.4227456, -0.0226775,
-0.3452249, -0.1833485, -0.0226775,
0.3310542, -0.267006, -0.0226775,
0.181369, 0.3832051, -0.0226775,
0.3236544, -0.1647957, -0.0226775,
0.1304238, 0.4580067, -0.0226775,
-0.0900267, 0.5277712, -0.0226775,
-0.2816658, -0.4953978, -0.0226775,
-0.2265368, -0.5643092, -0.0226775,
0.2769096, 0.1531562, -0.0226775,
-0.0307389, 0.5389274, -0.0226775,
-0.1582818, -0.6135315, -0.0226775,
-0.3063426, 0.2118292, -0.0226775,
0.2563675, 0.2140606, -0.0226775,
-0.0716504, -0.6450339, -0.0226775,
0.0116995, -0.6476591, -0.0226775,
-0.1523751, 0.5061134, -0.0226775,
0.0365231, -0.6454278, -0.0226775,
0.07011, -0.6424087, -0.0226775,
-0.2055352, 0.4562347, -0.0226775,
0.073759, 0.5088961, -0.0226775,
0.1546412, -0.607428, -0.0226775,
0.073759, 0.5088961, -0.0226775,
0.300241, 0.0118388, -0.0226775,
-0.3190748, 0.1484308, -0.0226775,
-0.3400107, -0.2899108, -0.0226775,
0.2324782, 0.2837595, -0.0226775,
-0.0480035, 0.5356787, -0.0226775,
-0.0145952, -0.6468309, -0.0226775,
-0.3418406, -0.2362556, -0.0,
0.3273283, -0.2155421, -0.0,
-0.0030715, -0.2255911, -0.0,
-0.2504728, -0.2333793, -0.0,
0.24315, -0.2181024, -0.0,
-0.3418406, -0.2362556, -0.0883388,
0.3273283, -0.2155421, -0.0883388,
-0.2504728, -0.2333793, -0.0883388,
0.24315, -0.2181024, -0.0883388,
-0.0030715, -0.2255911, -0.0515284,
-0.2504728, -0.2333793, -0.0515284,
0.2426582, -0.2189026, -0.0515284,
-0.3434205, -0.2362556, -0.0447583,
0.3273283, -0.2155421, -0.0447583,
-0.3418406, -0.2362556, -0.066843,
0.3273283, -0.2155421, -0.066843,
0.3273283, -0.2155421, -0.0226775,
-0.3418406, -0.2362556, -0.0226775,
-0.3424752, -0.1452882, -0.0,
0.3187085, -0.1274832, -0.0,
-0.0075831, -0.1364771, -0.0,
-0.2521531, -0.1429118, -0.0,
0.2355769, -0.1297746, -0.0,
-0.3424752, -0.1452882, -0.0883388,
0.3187085, -0.1274832, -0.0883388,
-0.2521531, -0.1429118, -0.0883388,
0.2355769, -0.1297746, -0.0883388,
-0.0075831, -0.1364771, -0.0515284,
-0.2521531, -0.1429118, -0.0515284,
0.2355769, -0.1297746, -0.0515284,
0.31968, -0.1277742, -0.0448654,
-0.3440551, -0.1452882, -0.0447583,
0.3187085, -0.1274832, -0.066843,
-0.3424752, -0.1452882, -0.066843,
-0.3424752, -0.1452882, -0.0226775,
0.3187085, -0.1274832, -0.0226775,
-0.3427729, -0.2089203, -0.0,
-0.0047776, -0.1992332, -0.0,
-0.2516138, -0.2063076, -0.0,
0.2413008, -0.191848, -0.0,
-0.3427729, -0.2089203, -0.0883388,
-0.2516138, -0.2063076, -0.0883388,
0.2413008, -0.191848, -0.0883388,
-0.0047776, -0.1992332, -0.0515284,
-0.2516138, -0.2063076, -0.0515284,
0.2413008, -0.191848, -0.0515284,
-0.3427729, -0.2089203, -0.0447583,
0.3254302, -0.1893231, -0.0447583,
-0.3445236, -0.2089203, -0.066843,
0.3254302, -0.1893231, -0.066843,
0.3254302, -0.1893231, -0.0226775,
-0.3443527, -0.2089203, -0.0226775,
0.3254302, -0.1893231, -0.0,
0.3254302, -0.1893231, -0.0883388,
0.3211815, -0.1461395, -0.0,
0.3211815, -0.1461395, -0.0883388,
0.3211815, -0.1461395, -0.0447583,
-0.3430601, -0.1643183, -0.0447583,
0.3233842, -0.1461395, -0.066843,
-0.3448109, -0.1643183, -0.066843,
-0.34464, -0.1643183, -0.0226775,
0.3211815, -0.1461395, -0.0226775,
-0.3430601, -0.1643183, -0.0,
-0.0069784, -0.1555265, -0.0,
-0.2524171, -0.1619471, -0.0,
0.2375739, -0.1485311, -0.0,
-0.3430601, -0.1643183, -0.0883388,
-0.2524171, -0.1619471, -0.0883388,
0.2375739, -0.1485311, -0.0883388,
-0.0069784, -0.1555265, -0.0515284,
-0.2524171, -0.1619471, -0.0515284,
0.2375739, -0.1485311, -0.0515284,
-0.3442365, -0.2311833, -0.0567127,
-0.344433, -0.1527237, -0.0607962,
-0.3441512, -0.1517273, -0.0312107,
-0.3439878, -0.2272871, -0.0314535,
-0.4423752, -0.1159012, -0.0453508,
-0.4477826, -0.1507184, -0.0423459,
-0.4260287, -0.0921548, -0.0453537,
-0.4026416, -0.089569, -0.0643405,
-0.4026416, -0.089569, -0.020175,
-0.4477826, -0.1507184, -0.020265,
-0.4482333, -0.1800909, -0.0416856,
-0.4460586, -0.1730554, -0.0585387,
-0.4024347, -0.0779744, -0.0582937,
-0.4021529, -0.076978, -0.0287082,
-0.4515212, -0.1725867, -0.0234678,
0.320559, -0.1320188, -0.0316338,
0.3202299, -0.1317841, -0.058852,
0.3312501, -0.2134148, -0.045858,
0.3298929, -0.2138608, -0.0452712,
0.3296599, -0.2077425, -0.0573998,
0.3290398, -0.2077785, -0.0320739,
0.4255452, -0.1109955, -0.0641432,
0.4255452, -0.1109955, -0.0420586,
0.3973706, -0.0778337, -0.0431675,
0.4325969, -0.1468888, -0.0447583,
0.3997418, -0.0786874, -0.0652277,
0.4325969, -0.1468888, -0.066843,
0.4277843, -0.1643532, -0.0447583,
0.3668261, -0.0527139, -0.0443638,
0.3682223, -0.0576941, -0.0269548,
0.367894, -0.0563516, -0.0625865,
0.4278014, -0.1774638, -0.0621187,
0.4297072, -0.1792792, -0.045858,
0.4283501, -0.1797252, -0.0452712,
-0.4019161, -0.0758604, -0.0315327,
-0.3920599, -0.0820651, -0.0448961,
-0.4023349, -0.0775239, -0.0574809,
-0.4117661, -0.0799513, -0.0451093,
-0.4299326, -0.1076552, -0.0664663,
-0.4300879, -0.1244317, -0.0673605,
-0.4446625, -0.1306289, -0.0661644,
-0.4423752, -0.1159012, -0.052477,
-0.4454852, -0.1359256, -0.0657072,
-0.4346915, -0.158085, -0.0647359,
-0.4466644, -0.1652057, -0.0606092,
-0.4477826, -0.1507184, -0.049406,
-0.4441958, -0.127624, -0.0222582,
-0.4325949, -0.1226912, -0.0232103,
-0.4324713, -0.1093377, -0.0224985,
-0.4423752, -0.1159012, -0.0351763,
0.4207648, -0.1814505, -0.028395,
0.4288118, -0.1787643, -0.0373823,
0.4312677, -0.1686571, -0.0259523,
0.4244353, -0.1505708, -0.0226775,
0.4291364, -0.1706251, -0.0246795,
0.4325969, -0.1468888, -0.0316311,
0.4298398, -0.1383702, -0.0226775,
0.4255452, -0.1109955, -0.0291142,
0.4073947, -0.109361, -0.0157035,
0.4283586, -0.119688, -0.0199777,
0.398002, -0.0777209, -0.0345433,
0.396866, -0.0758004, -0.0257841,
0.3988996, -0.0855005, -0.0226355,
0.4069907, -0.0858769, -0.0266528,
0.4082579, -0.0952313, -0.0254812,
0.4124486, -0.1090077, -0.020948,
0.4178715, -0.1019135, -0.024779,
-0.0680848, 0.5319001, -0.0,
-0.1164817, 0.5070306, -0.0,
-0.0680848, 0.5319001, -0.0883388,
-0.1164817, 0.5070306, -0.0883388,
-0.0680848, 0.5319001, -0.0447583,
-0.0680848, 0.5319001, -0.066843,
-0.0680848, 0.5319001, -0.0226775,
0.0438062, 0.6252541, -0.0447583,
-0.0131629, 0.6240543, -0.0447583,
-0.0480035, 0.6222522, -0.0447583,
-0.0307389, 0.5770112, -0.066843,
-0.0307389, 0.5770112, -0.0447583,
-0.1110201, 0.6197002, -0.0447583,
-0.0307389, 0.5770112, -0.0226775,
-0.0577472, 0.5338453, -0.0,
-0.0995712, 0.5074628, -0.0,
-0.0577472, 0.5338453, -0.0883388,
-0.0995712, 0.5074628, -0.0883388,
-0.0577472, 0.5338453, -0.066843,
-0.0577472, 0.5338453, -0.0226775,
-0.0480035, 0.6222522, -0.0447633,
-0.0390378, 0.598758, -0.066843,
-0.0480035, 0.5971055, -0.066843,
-0.0731297, 0.6212347, -0.066843,
-0.0479927, 0.6222239, -0.0458467,
-0.0479604, 0.6221391, -0.0469275,
-0.0479065, 0.6219979, -0.0480031,
-0.0478313, 0.6218008, -0.0490708,
-0.0477348, 0.6215481, -0.0501282,
-0.0476175, 0.6212405, -0.0511727,
-0.0474794, 0.6208788, -0.0522017,
-0.0473211, 0.6204638, -0.0532128,
-0.0471427, 0.6199965, -0.0542036,
-0.0469449, 0.619478, -0.0551716,
-0.046728, 0.6189096, -0.0561145,
-0.0464925, 0.6182927, -0.0570301,
-0.0462392, 0.6176287, -0.0579162,
-0.0459684, 0.6169192, -0.0587705,
-0.045681, 0.6161661, -0.0595911,
-0.0453775, 0.6153709, -0.060376,
-0.0480338, 0.6222509, -0.0458467,
-0.0480925, 0.6221504, -0.0468653,
-0.048103, 0.6220297, -0.0478837,
-0.0480779, 0.6218664, -0.048899,
-0.0480214, 0.6216576, -0.0499085,
-0.0479381, 0.6214002, -0.0509093,
-0.0478296, 0.6210943, -0.0518986,
-0.0476974, 0.6207397, -0.0528737,
-0.0475433, 0.6203362, -0.0538319,
-0.0473689, 0.6198841, -0.0547705,
-0.0471748, 0.6193842, -0.055687,
-0.0469617, 0.6188376, -0.0565793,
-0.0467302, 0.6182453, -0.057445,
-0.0464809, 0.6176085, -0.0582819,
-0.0462145, 0.6169281, -0.0590874,
-0.0459316, 0.6162051, -0.059859,
-0.0456323, 0.6154392, -0.0605923,
-0.0481245, 0.6222473, -0.0469275,
-0.048218, 0.622092, -0.0478812,
-0.0482593, 0.6219258, -0.048837,
-0.0482568, 0.6217355, -0.0497919,
-0.0482164, 0.6215128, -0.0507428,
-0.0481443, 0.6212493, -0.0516867,
-0.0480433, 0.6209439, -0.0526206,
-0.0479162, 0.6205957, -0.0535416,
-0.0477658, 0.6202034, -0.0544466,
-0.0475949, 0.6197661, -0.0553327,
-0.0474043, 0.6192845, -0.0561977,
-0.0471947, 0.6187595, -0.0570391,
-0.0469668, 0.6181917, -0.0578549,
-0.0467215, 0.6175819, -0.0586427,
-0.0464593, 0.6169307, -0.0593996,
-0.046181, 0.6162385, -0.0601228,
-0.0458871, 0.6155054, -0.0608091,
-0.0482755, 0.6222412, -0.0480031,
-0.0483877, 0.6220445, -0.0488924,
-0.0484464, 0.6218417, -0.0497862,
-0.0484578, 0.6216242, -0.0506811,
-0.048428, 0.6213833, -0.051574,
-0.0483633, 0.6211104, -0.0524613,
-0.0482673, 0.6208035, -0.0533401,
-0.0481436, 0.6204599, -0.0542072,
-0.0479957, 0.6200775, -0.0550592,
-0.0478273, 0.6196539, -0.0558932,
-0.0476392, 0.6191897, -0.0567069,
-0.0474322, 0.6186853, -0.057498,
-0.0472073, 0.6181412, -0.0582644,
-0.0469654, 0.6175579, -0.0590038,
-0.0467072, 0.6169355, -0.0597134,
-0.0464334, 0.6162744, -0.0603906,
-0.0461449, 0.6155747, -0.0610327,
-0.0484863, 0.6222326, -0.0490708,
-0.048605, 0.6220047, -0.0498966,
-0.0486701, 0.6217728, -0.0507292,
-0.0486873, 0.6215302, -0.0515649,
-0.0486623, 0.6212705, -0.0524003,
-0.0486006, 0.6209871, -0.0532316,
-0.0485064, 0.6206768, -0.0540557,
-0.0483837, 0.6203361, -0.0548691,
-0.0482365, 0.6199617, -0.0556687,
-0.048069, 0.6195502, -0.056451,
-0.047882, 0.6191019, -0.057214,
-0.0476766, 0.6186168, -0.0579555,
-0.0474537, 0.6180952, -0.0586733,
-0.0472143, 0.6175373, -0.0593653,
-0.0469593, 0.6169431, -0.0600291,
-0.0466897, 0.6163126, -0.0606622,
-0.0464063, 0.6156459, -0.0612624,
-0.0487565, 0.6222217, -0.0501282,
-0.0488731, 0.6219692, -0.0508916,
-0.0489364, 0.6217142, -0.051664,
-0.048952, 0.6214514, -0.0524415,
-0.0489252, 0.621176, -0.0532202,
-0.0488616, 0.6208827, -0.0539961,
-0.0487653, 0.620568, -0.0547659,
-0.0486406, 0.6202281, -0.0555263,
-0.0484918, 0.6198593, -0.0562738,
-0.0483231, 0.6194577, -0.0570051,
-0.0481354, 0.6190232, -0.0577182,
-0.04793, 0.6185558, -0.0584109,
-0.0477078, 0.6180552, -0.0590813,
-0.0474698, 0.6175213, -0.0597273,
-0.0472171, 0.6169539, -0.0603468,
-0.0469507, 0.6163528, -0.0609377,
-0.0466716, 0.6157179, -0.0614977,
-0.0490855, 0.6222084, -0.0511727,
-0.0491919, 0.6219371, -0.051875,
-0.0492459, 0.6216641, -0.0525885,
-0.0492531, 0.6213855, -0.0533089,
-0.0492188, 0.6210971, -0.0540319,
-0.0491485, 0.6207951, -0.0547532,
-0.0490465, 0.6204757, -0.0554695,
-0.0489169, 0.6201352, -0.0561774,
-0.0487639, 0.6197701, -0.0568735,
-0.0485917, 0.6193766, -0.0575545,
-0.0484015, 0.6189544, -0.0582184,
-0.0481943, 0.6185029, -0.0588634,
-0.0479711, 0.6180216, -0.0594876,
-0.0477332, 0.6175101, -0.060089,
-0.0474816, 0.616968, -0.0606658,
-0.0472173, 0.6163947, -0.0612161,
-0.0469414, 0.6157898, -0.0617378,
-0.0494723, 0.6221927, -0.0522017,
-0.0495616, 0.6219073, -0.0528446,
-0.0495996, 0.6216209, -0.0535007,
-0.0495922, 0.6213301, -0.0541653,
-0.049545, 0.6210315, -0.0548338,
-0.0494637, 0.6207219, -0.0555014,
-0.0493523, 0.620398, -0.0561648,
-0.0492147, 0.6200564, -0.0568209,
-0.049055, 0.619694, -0.0574664,
-0.0488771, 0.6193074, -0.0580979,
-0.0486821, 0.6188959, -0.0587137,
-0.0484712, 0.6184587, -0.0593121,
-0.0482454, 0.6179951, -0.0598913,
-0.0480059, 0.6175042, -0.0604497,
-0.0477538, 0.6169854, -0.0609853,
-0.0474903, 0.6164378, -0.0614965,
-0.0472164, 0.6158607, -0.0619816,
-0.0499161, 0.6221747, -0.0532128,
-0.049982, 0.621879, -0.0537981,
-0.0499981, 0.6215827, -0.0543985,
-0.0499707, 0.6212829, -0.0550089,
-0.0499057, 0.6209766, -0.0556242,
-0.0498094, 0.6206611, -0.0562391,
-0.0496851, 0.6203335, -0.0568506,
-0.0495367, 0.619991, -0.0574557,
-0.0493676, 0.6196309, -0.0580513,
-0.0491814, 0.6192504, -0.0586343,
-0.0489793, 0.6188484, -0.0592031,
-0.0487625, 0.618424, -0.0597562,
-0.0485321, 0.6179761, -0.0602918,
-0.0482892, 0.6175038, -0.0608085,
-0.0480349, 0.617006, -0.0613045,
-0.0477706, 0.6164816, -0.0617782,
-0.0474971, 0.6159298, -0.0622281,
-0.0504159, 0.6221545, -0.0542036,
-0.0504531, 0.6218513, -0.0547332,
-0.0504423, 0.6215478, -0.0552799,
-0.0503901, 0.6212415, -0.0558378,
-0.0503031, 0.6209299, -0.0564013,
-0.0501878, 0.6206103, -0.0569647,
-0.0500474, 0.6202806, -0.0575253,
-0.0498851, 0.6199381, -0.0580803,
-0.0497038, 0.6195807, -0.058627,
-0.0495068, 0.619206, -0.0591626,
-0.0492952, 0.6188126, -0.0596857,
-0.0490701, 0.6183994, -0.0601947,
-0.0488328, 0.6179654, -0.0606882,
-0.0485844, 0.6175092, -0.0611646,
